transaction_id,customer_id,transaction_amount_inr,merchant_category,merchant_id,transaction_datetime,transaction_hour,day_of_week,customer_age,customer_gender,customer_income_monthly_inr,customer_tenure_months,avg_transaction_amount_inr,transaction_count_30d,transaction_city,transaction_state,distance_from_home_km,card_type,device_type,channel,international_transaction,failed_attempts_24h,previous_fraud_count,account_age_months,amount_to_customer_avg_ratio,is_fraud
TXN10001110,CUST100782,3649.09,Online Shopping,MER1249,1/10/2026 15:57,15,Saturday,42,Male,45720,12,5095.62,13,Delhi,Delhi,9.81,RuPay,Android,ATM,1,0,0,53,0.716,0
TXN10001111,CUST100020,854.86,Online Shopping,MER1063,3/22/2026 18:22,18,Sunday,35,Male,21542,80,967.37,12,Indore,Madhya Pradesh,6.91,Visa,Web,ATM,0,0,0,51,0.883,0
TXN10001112,CUST101594,1579.94,Grocery,MER1771,4/27/2026 10:14,10,Monday,61,Male,131320,161,1676.76,11,Indore,Madhya Pradesh,11.09,Visa,iOS,Mobile App,0,0,0,95,0.942,0
TXN10001113,CUST101807,1435.56,Online Shopping,MER3875,2/5/2026 12:05,12,Thursday,39,Female,71572,53,887.23,12,Kolkata,West Bengal,3.29,Visa,iOS,Online,0,1,0,70,1.616,0
TXN10001114,CUST101152,1451.66,Electronics,MER1811,1/16/2026 14:12,14,Friday,62,Male,30476,92,1309.47,13,Jaipur,Rajasthan,2.24,Visa,iOS,Online,0,0,0,85,1.108,0
TXN10001115,CUST101196,2543.08,Electronics,MER3073,1/2/2026 11:00,11,Friday,29,Male,94867,107,3001.32,14,Kolkata,West Bengal,6.57,Visa,Web,POS,0,1,0,82,0.847,0
TXN10001116,CUST100549,958.13,Clothing,MER4877,4/21/2026 16:44,16,Tuesday,63,Male,64873,81,1128.19,16,Indore,Madhya Pradesh,9.49,Visa,Android,POS,1,0,0,147,0.849,0
TXN10001117,CUST100147,5485.23,Online Shopping,MER4995,3/29/2026 10:51,10,Sunday,49,Female,74793,86,2180,19,Indore,Madhya Pradesh,3.57,Amex,Web,Online,1,0,1,36,2.515,0
TXN10001118,CUST101706,2560.77,Jewelry,MER2178,1/2/2026 22:08,22,Friday,62,Male,103658,139,2515.85,17,Ahmedabad,Gujarat,10.43,Visa,Android,ATM,0,1,0,55,1.017,0
TXN10001119,CUST100307,1687.87,Clothing,MER2155,2/23/2026 10:29,10,Monday,39,Female,205971,128,1710.83,13,Ahmedabad,Gujarat,4.06,Mastercard,Android,POS,0,0,0,99,0.986,0
TXN10001120,CUST101024,873.01,Utilities,MER3978,3/12/2026 18:26,18,Thursday,37,Male,48595,44,1472.48,16,Chennai,Tamil Nadu,25.28,Visa,Android,Online,0,0,0,54,0.592,0
TXN10001121,CUST100688,3123.58,Healthcare,MER2898,4/23/2026 8:22,8,Thursday,62,Female,42007,79,2651.2,16,Chennai,Tamil Nadu,6.3,Visa,iOS,POS,0,0,0,176,1.178,0
TXN10001122,CUST101856,1882.98,Fuel,MER3905,6/11/2026 4:04,4,Thursday,29,Female,29176,54,1058.41,17,Pune,Maharashtra,13.63,Mastercard,iOS,ATM,0,0,0,127,1.777,0
TXN10001123,CUST100497,469.12,Grocery,MER1797,2/28/2026 22:01,22,Saturday,62,Female,152894,124,488.56,9,Ahmedabad,Gujarat,1.7,RuPay,iOS,Online,0,0,0,47,0.958,0
TXN10001124,CUST100442,509.14,Online Shopping,MER2221,5/3/2026 7:44,7,Sunday,68,Female,30153,27,1105.85,11,Chennai,Tamil Nadu,3.59,Visa,Android,POS,0,0,0,122,0.46,0
TXN10001125,CUST100364,7002.68,Restaurant,MER3084,4/24/2026 23:04,23,Friday,34,Male,70928,169,4487.38,11,Mumbai,Maharashtra,2.96,Mastercard,ATM,Online,0,0,0,39,1.56,0
TXN10001126,CUST101797,8691.47,Healthcare,MER3370,1/8/2026 22:10,22,Thursday,57,Male,32659,32,5980.8,12,Kolkata,West Bengal,22.11,Visa,iOS,ATM,1,0,0,154,1.453,0
TXN10001127,CUST100348,1452.8,Clothing,MER2252,2/23/2026 20:21,20,Monday,50,Female,39918,167,2015.43,14,Kolkata,West Bengal,7.53,RuPay,Android,Online,0,1,0,146,0.72,0
TXN10001128,CUST101016,387.93,Utilities,MER2913,5/5/2026 8:28,8,Tuesday,27,Female,79103,179,1699.42,13,Kochi,Kerala,5.43,Mastercard,Web,Online,0,0,0,38,0.228,0
TXN10001129,CUST101085,1105.64,Education,MER3988,5/7/2026 7:45,7,Thursday,57,Male,29882,173,685.79,10,Kolkata,West Bengal,2.61,Mastercard,Android,POS,0,0,0,162,1.61,0
TXN10001130,CUST101508,513.17,Utilities,MER1010,2/16/2026 21:16,21,Monday,40,Male,92907,118,516.09,14,Lucknow,Uttar Pradesh,15.8,Visa,Web,Online,0,0,0,131,0.992,0
TXN10001131,CUST100534,2239.26,Education,MER1596,4/2/2026 16:35,16,Thursday,38,Female,23508,27,1690.51,16,Ahmedabad,Gujarat,2.08,Visa,Android,POS,0,0,0,70,1.324,0
TXN10001132,CUST100055,6657.41,Clothing,MER1992,1/11/2026 10:50,10,Sunday,40,Male,106207,51,2028.68,9,Chennai,Tamil Nadu,7.41,Mastercard,iOS,POS,0,0,0,150,3.28,0
TXN10001133,CUST101166,1347.59,Electronics,MER1348,5/21/2026 16:41,16,Thursday,64,Female,72205,34,3218.88,10,Indore,Madhya Pradesh,11.49,Mastercard,iOS,POS,0,0,0,173,0.419,0
TXN10001134,CUST100111,1180.23,Grocery,MER2253,4/27/2026 0:09,0,Monday,20,Male,121998,125,1596.55,14,Hyderabad,Telangana,145.64,Visa,iOS,Online,1,2,0,23,0.739,1
TXN10001135,CUST100704,2244.13,Fuel,MER1821,6/12/2026 8:46,8,Friday,53,Male,33215,166,1897.28,14,Ahmedabad,Gujarat,3.95,Visa,Android,POS,0,0,0,15,1.182,0
TXN10001136,CUST100061,4478.85,Fuel,MER2058,3/30/2026 22:16,22,Monday,33,Male,38361,160,2493.68,12,Chennai,Tamil Nadu,4.96,RuPay,Android,POS,0,0,0,37,1.795,0
TXN10001137,CUST100307,353.98,Electronics,MER4567,6/17/2026 10:14,10,Wednesday,63,Male,27448,41,527.57,13,Bengaluru,Karnataka,5.91,RuPay,iOS,Online,0,0,0,158,0.67,0
TXN10001138,CUST100488,410.3,Entertainment,MER1219,1/10/2026 7:55,7,Saturday,45,Female,53392,135,829.87,14,Chennai,Tamil Nadu,11.64,Mastercard,Web,POS,1,0,0,110,0.494,0
TXN10001139,CUST101745,1451.36,Online Shopping,MER3073,6/27/2026 18:09,18,Saturday,18,Female,29186,72,1966.59,11,Mumbai,Maharashtra,12.42,RuPay,Android,Online,0,0,0,6,0.738,0
TXN10001140,CUST101591,3588.3,Clothing,MER3247,1/29/2026 9:44,9,Thursday,26,Male,51392,30,4653.19,10,Indore,Madhya Pradesh,3.35,Visa,Android,Online,0,0,0,36,0.771,0
TXN10001141,CUST101018,4161.72,Travel,MER2697,3/27/2026 12:38,12,Friday,20,Male,55257,176,6007.46,14,Kolkata,West Bengal,21.06,Visa,Android,POS,0,1,0,142,0.693,0
TXN10001142,CUST101268,5873.2,Fuel,MER1277,5/12/2026 12:53,12,Tuesday,36,Male,19502,98,5398.96,11,Kolkata,West Bengal,3.19,Visa,Web,Online,1,0,0,28,1.088,0
TXN10001143,CUST101929,2448.36,Utilities,MER1609,4/14/2026 15:47,15,Tuesday,48,Female,30631,174,1414.79,18,Chennai,Tamil Nadu,11.31,Visa,Web,Online,0,0,0,61,1.729,0
TXN10001144,CUST100429,817.4,Healthcare,MER4870,6/22/2026 10:27,10,Monday,31,Male,32470,12,813.54,8,Indore,Madhya Pradesh,18.8,RuPay,ATM,POS,0,0,0,75,1.004,0
TXN10001145,CUST100266,943.59,Electronics,MER4187,4/6/2026 7:28,7,Monday,32,Female,24483,10,1518.27,17,Ahmedabad,Gujarat,2.13,Mastercard,Android,ATM,0,0,0,56,0.621,0
TXN10001146,CUST100142,8240.6,Grocery,MER3252,1/12/2026 14:22,14,Monday,25,Female,27051,138,7137.54,12,Jaipur,Rajasthan,13.68,Visa,Android,ATM,0,0,0,24,1.154,0
TXN10001147,CUST101282,1264.71,Clothing,MER4028,6/21/2026 9:24,9,Sunday,67,Female,179513,56,1374.52,11,Mumbai,Maharashtra,5.47,Visa,Android,POS,0,0,0,165,0.919,0
TXN10001148,CUST101053,3702.35,Restaurant,MER1685,4/20/2026 16:45,16,Monday,54,Male,41191,132,1683.97,21,Lucknow,Uttar Pradesh,11.93,Visa,Web,Online,0,0,0,173,2.197,0
TXN10001149,CUST101352,2960.53,Online Shopping,MER2016,6/9/2026 21:48,21,Tuesday,33,Male,30087,116,2985.86,12,Chennai,Tamil Nadu,16.53,Visa,ATM,Mobile App,0,0,0,106,0.991,0
TXN10001150,CUST100285,8756.25,Online Shopping,MER2695,5/8/2026 7:20,7,Friday,67,Male,13701,111,4803.18,11,Pune,Maharashtra,1.86,Visa,iOS,Mobile App,0,0,0,142,1.823,0
TXN10001151,CUST101693,632.24,Online Shopping,MER4222,2/18/2026 20:35,20,Wednesday,21,Male,33323,136,830.96,14,Lucknow,Uttar Pradesh,0.13,Visa,ATM,POS,0,0,0,117,0.76,0
TXN10001152,CUST101967,2813.97,Clothing,MER4703,6/13/2026 16:35,16,Saturday,31,Male,73544,96,4675.78,13,Ahmedabad,Gujarat,14.86,Visa,iOS,Online,0,2,0,156,0.602,0
TXN10001153,CUST100848,9134.52,Restaurant,MER4423,3/7/2026 23:29,23,Saturday,19,Female,35353,74,2047.24,16,Kochi,Kerala,91.46,Mastercard,Android,Online,0,1,0,8,4.46,1
TXN10001154,CUST100945,4524.84,Electronics,MER1616,2/27/2026 9:09,9,Friday,25,Female,26041,85,2524.71,18,Lucknow,Uttar Pradesh,29.08,Visa,iOS,Mobile App,0,0,0,171,1.792,0
TXN10001155,CUST100658,3537.91,Entertainment,MER2018,1/23/2026 21:04,21,Friday,54,Female,69554,133,2748.04,15,Pune,Maharashtra,3.34,Visa,Android,POS,0,1,0,44,1.287,0
TXN10001156,CUST100237,2205.36,Clothing,MER1547,4/29/2026 21:25,21,Wednesday,24,Male,57084,114,1491.4,11,Ahmedabad,Gujarat,5.7,Mastercard,Android,Mobile App,0,0,0,177,1.478,0
TXN10001157,CUST101480,755.89,Education,MER1373,3/19/2026 8:16,8,Thursday,45,Female,22613,88,437.76,9,Bengaluru,Karnataka,12.51,Visa,iOS,Online,0,0,0,116,1.723,0
TXN10001158,CUST100338,7876.94,Clothing,MER2878,4/17/2026 18:49,18,Friday,19,Female,28835,77,3986.93,10,Jaipur,Rajasthan,21.57,RuPay,Android,Online,0,0,0,122,1.975,0
TXN10001159,CUST100575,1168.3,Utilities,MER4942,3/18/2026 18:15,18,Wednesday,26,Female,95027,153,2089.64,8,Chennai,Tamil Nadu,3.39,Mastercard,ATM,POS,0,1,0,45,0.559,0
TXN10001160,CUST101314,893.21,Travel,MER1293,6/18/2026 20:05,20,Thursday,49,Male,28789,41,1573.86,17,Kochi,Kerala,13.11,Visa,Android,Online,0,0,0,55,0.567,0
TXN10001161,CUST100794,2598.87,Utilities,MER4956,3/25/2026 14:23,14,Wednesday,23,Male,116834,7,3593.83,15,Pune,Maharashtra,4.52,Visa,Web,Mobile App,0,0,0,171,0.723,0
TXN10001162,CUST101822,1778.56,Utilities,MER2917,5/10/2026 8:36,8,Sunday,68,Male,65592,38,2541.77,17,Delhi,Delhi,4.24,Visa,Android,ATM,0,0,0,170,0.699,0
TXN10001163,CUST100572,374.78,Clothing,MER1574,1/11/2026 10:59,10,Sunday,38,Male,34389,73,992.58,13,Hyderabad,Telangana,1.02,Mastercard,Android,Online,0,0,0,175,0.377,0
TXN10001164,CUST101562,6302.42,Entertainment,MER4285,6/6/2026 7:01,7,Saturday,47,Male,58715,52,3946.93,14,Bengaluru,Karnataka,18.27,Visa,Web,POS,0,0,0,102,1.596,0
TXN10001165,CUST101237,1906.44,Healthcare,MER3140,3/4/2026 16:59,16,Wednesday,64,Male,43581,85,1448.52,8,Chennai,Tamil Nadu,7.52,Amex,Web,POS,0,0,0,74,1.315,0
TXN10001166,CUST101667,1148.58,Restaurant,MER4424,1/30/2026 2:51,2,Friday,32,Female,54127,74,1093.25,15,Chennai,Tamil Nadu,4.98,Visa,iOS,Online,0,0,0,71,1.05,0
TXN10001167,CUST101542,5327.73,Education,MER3658,5/9/2026 19:50,19,Saturday,50,Female,86510,62,4511.97,8,Jaipur,Rajasthan,14.42,Visa,ATM,Online,0,1,1,140,1.181,0
TXN10001168,CUST100396,814.93,Clothing,MER1501,1/17/2026 18:12,18,Saturday,56,Female,58505,47,749.24,11,Ahmedabad,Gujarat,3.9,Mastercard,Web,POS,0,1,0,36,1.086,0
TXN10001169,CUST101194,3784.37,Online Shopping,MER1438,6/29/2026 15:33,15,Monday,46,Male,41419,136,4466.78,14,Chennai,Tamil Nadu,11.53,Visa,iOS,POS,0,0,0,151,0.847,0
TXN10001170,CUST101088,2745.33,Grocery,MER1680,3/11/2026 21:33,21,Wednesday,62,Female,37374,87,1710.95,12,Ahmedabad,Gujarat,5,Visa,iOS,POS,0,1,0,69,1.604,0
TXN10001171,CUST100494,2990.21,Online Shopping,MER4256,5/16/2026 22:48,22,Saturday,32,Female,150010,79,1697.99,11,Mumbai,Maharashtra,9.95,RuPay,Android,Online,0,0,0,64,1.76,0
TXN10001172,CUST101383,1010.78,Online Shopping,MER1678,3/1/2026 2:34,2,Sunday,47,Male,43657,171,1476.56,9,Ahmedabad,Gujarat,18.4,Visa,ATM,POS,0,0,0,110,0.684,0
TXN10001173,CUST101506,605.23,Online Shopping,MER1848,1/17/2026 13:10,13,Saturday,64,Male,21804,98,706.74,13,Delhi,Delhi,5.81,Visa,Android,Online,0,0,0,118,0.855,0
TXN10001174,CUST100234,716.06,Electronics,MER2851,4/12/2026 16:59,16,Sunday,31,Female,65326,105,1960.64,12,Lucknow,Uttar Pradesh,3.35,Mastercard,Web,POS,0,0,0,81,0.365,0
TXN10001175,CUST101588,310.49,Restaurant,MER4741,1/28/2026 7:55,7,Wednesday,59,Other,45211,34,709.56,14,Lucknow,Uttar Pradesh,5.13,Mastercard,iOS,Mobile App,0,0,0,82,0.437,0
TXN10001176,CUST100545,6253.65,Utilities,MER4750,5/19/2026 16:43,16,Tuesday,54,Female,31444,48,3659.46,12,Jaipur,Rajasthan,8.13,Visa,Web,Online,0,0,0,33,1.708,0
TXN10001177,CUST101049,484.45,Fuel,MER1019,5/31/2026 9:47,9,Sunday,30,Female,38980,158,307.15,16,Jaipur,Rajasthan,3.3,Mastercard,Android,Online,0,1,0,151,1.572,0
TXN10001178,CUST100135,1161.36,Travel,MER3600,3/24/2026 16:07,16,Tuesday,46,Male,18072,86,1375.13,14,Ahmedabad,Gujarat,4.42,Visa,ATM,POS,0,0,0,167,0.844,0
TXN10001179,CUST101457,4585.65,Online Shopping,MER1648,1/26/2026 17:54,17,Monday,58,Female,58164,122,3748.41,12,Indore,Madhya Pradesh,0.15,RuPay,Web,POS,0,0,0,142,1.223,0
TXN10001180,CUST100315,413.05,Healthcare,MER2138,5/24/2026 12:06,12,Sunday,68,Female,70710,19,467.82,13,Delhi,Delhi,1.43,RuPay,iOS,POS,0,0,0,135,0.881,0
TXN10001181,CUST101209,1736.89,Electronics,MER1908,1/18/2026 9:50,9,Sunday,30,Female,21512,38,1366.9,12,Jaipur,Rajasthan,8.27,Visa,Android,Online,0,0,0,171,1.27,0
TXN10001182,CUST101253,1913.44,Entertainment,MER4535,4/5/2026 0:15,0,Sunday,25,Female,68002,40,1912.23,12,Delhi,Delhi,1.38,Visa,iOS,POS,0,0,0,178,1,0
TXN10001183,CUST101295,3558.3,Utilities,MER3564,2/28/2026 8:33,8,Saturday,53,Female,98102,164,2756.94,16,Ahmedabad,Gujarat,7.93,Mastercard,Android,ATM,0,0,0,49,1.29,0
TXN10001184,CUST100398,1622.5,Travel,MER3993,3/27/2026 13:39,13,Friday,38,Female,32157,86,1187.82,12,Mumbai,Maharashtra,5.71,Mastercard,Android,Online,0,0,0,57,1.365,0
TXN10001185,CUST100962,1203.23,Healthcare,MER4535,5/26/2026 1:53,1,Tuesday,24,Male,54989,178,1309.78,12,Hyderabad,Telangana,4.98,Visa,Web,Mobile App,0,0,0,31,0.918,0
TXN10001186,CUST100525,14928.7,Healthcare,MER3406,4/27/2026 5:00,5,Monday,19,Female,109959,164,2411.81,12,Kolkata,West Bengal,23.36,Visa,iOS,Mobile App,0,0,0,11,6.187,1
TXN10001187,CUST101779,6677.14,Grocery,MER4413,6/24/2026 22:09,22,Wednesday,47,Other,61000,8,5505.01,15,Jaipur,Rajasthan,5.51,Mastercard,iOS,POS,0,0,0,113,1.213,0
TXN10001188,CUST100533,1661.56,Online Shopping,MER2388,4/4/2026 11:29,11,Saturday,18,Female,121356,86,3467.37,12,Hyderabad,Telangana,5.79,Visa,ATM,Mobile App,0,1,1,37,0.479,0
TXN10001189,CUST100053,2700.3,Electronics,MER4739,2/19/2026 13:15,13,Thursday,56,Other,33475,58,1660.7,13,Delhi,Delhi,3.62,Visa,Android,POS,0,0,0,126,1.625,0
TXN10001190,CUST101802,1697.39,Online Shopping,MER1004,3/1/2026 20:58,20,Sunday,56,Male,63880,30,1849.18,13,Ahmedabad,Gujarat,1.73,Mastercard,ATM,Online,0,0,0,26,0.917,0
TXN10001191,CUST100700,1150.67,Utilities,MER2255,6/17/2026 19:52,19,Wednesday,19,Female,109920,72,2092.82,10,Kochi,Kerala,10.86,Visa,Web,Online,0,0,0,176,0.55,0
TXN10001192,CUST101847,3980.5,Healthcare,MER3125,5/23/2026 9:59,9,Saturday,39,Male,91630,51,3621.35,17,Chennai,Tamil Nadu,7.17,Visa,Web,POS,0,0,0,64,1.099,0
TXN10001193,CUST101693,1792.7,Travel,MER2837,1/26/2026 15:35,15,Monday,55,Female,38559,139,1023.46,8,Jaipur,Rajasthan,2.31,Mastercard,Android,Online,0,0,0,48,1.75,0
TXN10001194,CUST100028,10043.54,Grocery,MER1723,6/17/2026 15:15,15,Wednesday,38,Female,87493,179,3465.55,10,Kochi,Kerala,5.51,Visa,iOS,POS,0,0,0,167,2.897,0
TXN10001195,CUST100197,421.25,Healthcare,MER2232,4/4/2026 8:24,8,Saturday,40,Male,38586,173,618.88,17,Bengaluru,Karnataka,7.11,Mastercard,Web,POS,0,1,0,167,0.68,0
TXN10001196,CUST100970,989.72,Clothing,MER4170,5/7/2026 13:36,13,Thursday,29,Female,77334,143,1784.46,15,Chennai,Tamil Nadu,2.47,Visa,Web,POS,1,0,0,170,0.554,0
TXN10001197,CUST100449,1256.18,Fuel,MER1065,5/17/2026 8:24,8,Sunday,62,Female,38431,151,1884.16,17,Pune,Maharashtra,8.11,Mastercard,Android,POS,0,0,0,63,0.666,0
TXN10001198,CUST101207,2922.3,Online Shopping,MER3251,6/29/2026 12:01,12,Monday,22,Male,94420,177,2453.58,14,Kochi,Kerala,9.71,Visa,ATM,Mobile App,0,0,0,104,1.191,0
TXN10001199,CUST100452,1240.66,Online Shopping,MER3380,2/4/2026 8:14,8,Wednesday,54,Male,36302,113,2656.94,10,Indore,Madhya Pradesh,7.84,Visa,Android,POS,0,0,0,141,0.467,0
TXN10001200,CUST100623,1121.94,Online Shopping,MER3294,4/13/2026 11:19,11,Monday,48,Male,97127,150,1535.74,13,Pune,Maharashtra,7.38,Amex,ATM,Mobile App,0,0,0,23,0.73,0
TXN10001201,CUST100290,676.56,Electronics,MER2587,2/16/2026 14:53,14,Monday,39,Female,48102,160,1780.82,17,Ahmedabad,Gujarat,10.9,RuPay,Android,POS,0,0,0,23,0.38,0
TXN10001202,CUST100016,6708.2,Restaurant,MER2638,3/1/2026 14:05,14,Sunday,61,Female,90039,81,1614.97,12,Mumbai,Maharashtra,9.97,Mastercard,Web,ATM,0,2,0,63,4.151,0
TXN10001203,CUST100321,1928.86,Electronics,MER4479,1/27/2026 10:02,10,Tuesday,55,Female,33614,23,2473.06,18,Mumbai,Maharashtra,17.37,Mastercard,Web,POS,0,0,0,43,0.78,0
TXN10001204,CUST101514,1347.45,Online Shopping,MER2098,6/24/2026 15:35,15,Wednesday,30,Male,79751,96,1355.15,12,Mumbai,Maharashtra,4.97,Mastercard,ATM,POS,0,1,0,10,0.994,0
TXN10001205,CUST100537,1297.3,Electronics,MER3320,4/15/2026 7:37,7,Wednesday,69,Male,58729,64,1740.66,18,Hyderabad,Telangana,3.9,RuPay,Android,POS,0,1,0,22,0.745,0
TXN10001206,CUST101512,2867.4,Electronics,MER2633,5/26/2026 1:37,1,Tuesday,43,Female,14517,88,2991.19,7,Kolkata,West Bengal,5.7,Amex,ATM,POS,0,0,0,85,0.958,0
TXN10001207,CUST101720,3949.77,Clothing,MER1231,3/3/2026 20:20,20,Tuesday,59,Male,18898,103,3270.74,11,Mumbai,Maharashtra,6.15,Visa,Web,Online,0,0,0,160,1.207,0
TXN10001208,CUST100623,1541.87,Grocery,MER3701,2/10/2026 22:55,22,Tuesday,20,Male,69248,41,6185.27,19,Mumbai,Maharashtra,3.41,Mastercard,Web,POS,0,0,0,175,0.249,0
TXN10001209,CUST100343,1629.19,Clothing,MER3088,4/23/2026 16:52,16,Thursday,50,Female,32444,47,1996.91,13,Kolkata,West Bengal,4.58,RuPay,iOS,Online,0,1,0,62,0.815,0
TXN10001210,CUST100788,1025.97,Fuel,MER2347,4/6/2026 14:16,14,Monday,50,Male,57719,139,1027.7,13,Mumbai,Maharashtra,9.92,Visa,Web,POS,0,2,0,66,0.997,0
TXN10001211,CUST100989,3090.2,Fuel,MER3052,1/15/2026 22:58,22,Thursday,60,Male,44675,128,694.17,19,Delhi,Delhi,115.95,Mastercard,Web,Online,1,2,0,3,4.445,1
TXN10001212,CUST100731,1042.61,Grocery,MER2857,1/1/2026 12:39,12,Thursday,55,Female,26349,89,890.25,19,Bengaluru,Karnataka,4.31,RuPay,Web,Online,0,1,0,144,1.17,0
TXN10001213,CUST100206,1722.64,Healthcare,MER2483,3/27/2026 18:45,18,Friday,46,Female,171589,40,2015.54,10,Kochi,Kerala,2.47,Mastercard,Android,POS,0,0,0,129,0.854,0
TXN10001214,CUST100065,3174.51,Grocery,MER1838,4/28/2026 15:32,15,Tuesday,40,Male,79160,65,2779.46,11,Hyderabad,Telangana,11.28,RuPay,ATM,Mobile App,0,0,0,27,1.142,0
TXN10001215,CUST100915,3803.95,Travel,MER2680,1/25/2026 17:15,17,Sunday,61,Male,62676,103,3106.42,11,Kolkata,West Bengal,1.78,Amex,iOS,POS,0,0,0,175,1.224,0
TXN10001216,CUST101030,773.45,Online Shopping,MER3741,4/1/2026 12:46,12,Wednesday,67,Male,21186,100,772.11,12,Delhi,Delhi,13.01,Mastercard,iOS,Online,0,0,0,68,1,0
TXN10001217,CUST100751,928.55,Healthcare,MER1179,4/27/2026 8:29,8,Monday,42,Male,114908,43,2088.62,15,Delhi,Delhi,5.25,RuPay,iOS,Online,0,0,1,112,0.444,0
TXN10001218,CUST100526,2534.26,Education,MER4001,4/21/2026 18:05,18,Tuesday,53,Male,92245,65,3044.6,12,Ahmedabad,Gujarat,14.82,RuPay,iOS,POS,0,0,0,103,0.832,0
TXN10001219,CUST100762,1620.09,Online Shopping,MER2154,1/21/2026 16:47,16,Wednesday,53,Male,70095,81,1162.98,12,Pune,Maharashtra,7.73,RuPay,Android,POS,0,0,0,9,1.392,0
TXN10001220,CUST100809,1046.86,Entertainment,MER1584,6/17/2026 8:22,8,Wednesday,24,Male,71230,123,1220.91,11,Kochi,Kerala,9.07,Mastercard,iOS,Online,0,0,0,88,0.857,0
TXN10001221,CUST100693,4273.55,Clothing,MER4668,2/20/2026 19:54,19,Friday,18,Male,91507,88,3225.37,7,Hyderabad,Telangana,22.16,RuPay,Web,ATM,0,0,0,35,1.325,0
TXN10001222,CUST101416,9285.53,Fuel,MER4523,2/27/2026 19:51,19,Friday,43,Female,16884,106,2696.27,11,Jaipur,Rajasthan,8.03,Mastercard,iOS,POS,0,0,0,112,3.443,0
TXN10001223,CUST100168,1913.35,Online Shopping,MER4026,3/14/2026 15:37,15,Saturday,48,Female,77323,115,2281.32,8,Kolkata,West Bengal,8.31,Mastercard,Android,POS,0,0,0,30,0.838,0
TXN10001224,CUST100971,731.51,Healthcare,MER1684,2/4/2026 5:34,5,Wednesday,44,Male,33019,45,956.5,14,Jaipur,Rajasthan,13.32,Mastercard,Android,Online,0,0,0,120,0.764,0
TXN10001225,CUST101534,5878.8,Online Shopping,MER3924,5/15/2026 14:07,14,Friday,49,Male,35454,62,3874.65,17,Hyderabad,Telangana,1.77,Mastercard,Web,POS,0,0,0,78,1.517,0
TXN10001226,CUST101344,2895.02,Grocery,MER4507,1/10/2026 9:27,9,Saturday,26,Female,79230,147,2843.63,14,Bengaluru,Karnataka,14.29,RuPay,iOS,ATM,0,0,0,153,1.018,0
TXN10001227,CUST101463,1923.27,Restaurant,MER4787,1/28/2026 12:47,12,Wednesday,33,Female,48976,21,1946.11,17,Mumbai,Maharashtra,8.55,Amex,iOS,Mobile App,0,0,0,166,0.988,0
TXN10001228,CUST101359,1366.81,Online Shopping,MER2719,1/30/2026 18:12,18,Friday,27,Female,66682,36,1690.25,11,Pune,Maharashtra,6.45,Mastercard,iOS,Online,0,1,0,123,0.808,0
TXN10001229,CUST100499,2680.58,Electronics,MER4929,5/3/2026 11:54,11,Sunday,42,Female,32087,44,2094.81,13,Chennai,Tamil Nadu,5.73,Visa,iOS,POS,0,0,0,164,1.279,0
TXN10001230,CUST101362,3769.61,Clothing,MER4985,2/21/2026 11:36,11,Saturday,49,Male,35851,76,2734.37,9,Mumbai,Maharashtra,4.78,Visa,Android,ATM,0,0,0,168,1.378,0
TXN10001231,CUST100486,10773.03,Grocery,MER1134,5/30/2026 21:19,21,Saturday,30,Male,64167,87,4334.34,16,Chennai,Tamil Nadu,16.05,Visa,Android,POS,0,0,0,10,2.485,0
TXN10001232,CUST101542,1255.85,Grocery,MER1618,5/11/2026 7:14,7,Monday,63,Male,51338,99,480.74,13,Ahmedabad,Gujarat,3.38,Mastercard,Android,Mobile App,0,0,0,18,2.607,0
TXN10001233,CUST101122,1627.1,Fuel,MER2663,4/28/2026 11:16,11,Tuesday,28,Female,36320,52,1637.98,12,Kolkata,West Bengal,8.63,Visa,Android,POS,0,0,0,115,0.993,0
TXN10001234,CUST101021,1006.08,Restaurant,MER1914,4/4/2026 11:56,11,Saturday,30,Female,71964,111,1262.97,16,Hyderabad,Telangana,5.47,Visa,Web,POS,0,0,0,159,0.796,0
TXN10001235,CUST101949,8977.43,Online Shopping,MER4759,5/17/2026 20:39,20,Sunday,52,Male,24995,25,4861.08,12,Jaipur,Rajasthan,6.63,Mastercard,Web,POS,0,0,0,144,1.846,0
TXN10001236,CUST100385,1503.56,Entertainment,MER4744,4/25/2026 9:29,9,Saturday,20,Female,242749,46,2329.5,14,Kolkata,West Bengal,4.23,Mastercard,Android,Online,0,1,0,19,0.645,0
TXN10001237,CUST100028,906.13,Fuel,MER2048,6/9/2026 12:47,12,Tuesday,67,Male,67750,46,1065.51,10,Lucknow,Uttar Pradesh,11.39,Visa,iOS,POS,0,0,0,161,0.85,0
TXN10001238,CUST100587,5501.19,Restaurant,MER2398,4/1/2026 9:57,9,Wednesday,24,Other,19726,55,3479.96,16,Kochi,Kerala,8.88,Visa,Android,POS,0,1,0,30,1.58,0
TXN10001239,CUST100659,4921.94,Fuel,MER4552,1/3/2026 22:19,22,Saturday,58,Female,75403,145,5051.49,15,Kochi,Kerala,1.98,Mastercard,Android,Online,0,0,0,21,0.974,0
